# AUTHOR: CALIFA collaboration
# SOURCE: Own analysis of SDSSS imaging 
# DATE: 2014-09-09
# VERSION: 1.0 
# COLAPRV: CJW
# PUBAPRV: None 
# COLUMN1: CALIFAID, int, , ID of the CALIFA galaxy 
# COLUMN2: REALNAME, string , Galaxy name 
# COLUMN3: DBName, string, , Name in CALIFA database 
# COLUMN4: ra, float, degrees, right ascension J2000.0 
# COLUMN5: de, float, degrees, declination J2000.0
# COLUMN6: hubtyp, string, , Hubble type S or E
# COLUMN7: hubsubtyp, string, , Hubble subtype 0-7 or a-d
# COLUMN8: minhubtyp, string, , Minimum Hubble type 
# COLUMN9: minhubsubtyp, string, , Minimum Hubble subtype 
# COLUMN10: maxhubtyp, string, , Maximum Hubble type
# COLUMN11: maxhubsubtyp, string, , Maximum Hubble subtype
# COLUMN12: bar, String, Barredness A or AB or B
# COLUMN13: minbar, String, , Minimum barredness
# COLUMN14: maxbar, String, , Maximum barredness 
# COLUMN15: merg, string, , Merging (M) or Isolated (I)
# COLUMN16: minmerg , String, , Min Merging (M) or Isolated (I)
# COLUMN17: maxmerg , String, , Max Merging (M) or Isolated (I)
    174, UGC04197, UGC04197,     120.8563614,      10.0505304, S, ab, S, 0, I, r, AB, A, AB, I, I, I
    175, UGC04210, UGC04210,     121.2725067,      25.0625801, S, cd, S, bc, S, m, A, A, AB, I, I, I
    176, UGC04195, UGC04195,     121.2787628,      66.7830429, S, b, S, a, S, c, B, B, B, I, I, I
    177, NGC2522, NGC2522,     121.5560226,      17.7065792, S, ab, S, 0, S, c, A, A, A, I, I, I
    178, UGC04233, UGC04233,     121.8219604,       8.8690596, S, bc, S, ab, S, d, A, A, AB, I, I, I
    179, NGC2530, NGC2530,     121.9816895,      17.8185005, S, d, S, cd, S, m, AB, A, B, I, I, I
    180, UGC04240, UGC04240,     122.0255432,      14.8377504, S, b, S, a, S, bc, AB, A, B, I, I, I
    181, UGC04245, UGC04245,     122.1909637,      18.1942101, S, bc, S, b, S, c, AB, A, B, I, I, I
    182, UGC04258, UGC04258,     122.6991425,      46.9122810, S, dm, S, cd, I, r, A, A, AB, I, I, I
    183, NGC2540, NGC2540,     123.1935272,      26.3617802, S, bc, S, b, S, c, B, B, B, I, I, I
    184, NGC2543, NGC2543,     123.2413635,      36.2546310, S, bc, S, b, S, c, B, B, B, I, I, I
    185, UGC04280, UGC04280,     123.6389313,      54.7995605, S, b, S, a, S, c, AB, A, B, I, I, I
    186, IC2247, IC2247,     123.9962387,      23.1996193, S, ab, S, a, S, ab, A, A, AB, I, I, I
    187, UGC04308, UGC04308,     124.3574982,      21.6854897, S, c, S, bc, S, d, B, B, B, I, I, I
    188, NGC2553, NGC2553,     124.3958282,      20.9030609, S, b, S, 0a, S, d, AB, A, B, I, I, M
    189, NGC2554, NGC2554,     124.4729538,      23.4721794, S, 0a, S, 0, S, b, A, A, A, I, I, M
    190, UGC04262, UGC04262,     124.7615891,      83.2664566, S, bc, S, ab, S, cd, AB, A, B, I, I, I
    191, NGC2558, NGC2558,     124.8031693,      20.5107307, S, b, S, ab, S, c, AB, A, B, I, I, I
    192, NGC2565, NGC2565,     124.9512634,      22.0314503, S, b, S, ab, S, c, B, A, B, I, I, I
    193, UGC04323, UGC04323,     125.0828705,      66.9820633, E, 5, E, 3, S, 0, A, A, A, I, I, I
    194, NGC2572, NGC2572,     125.3526230,      19.1477795, S, a, S, 0, S, b, AB, A, B, I, I, I
    195, NGC2577, NGC2577,     125.6810226,      22.5530701, E, 7, E, 5, S, 0, A, A, A, I, I, I
    196, UGC04375, UGC04375,     125.7968369,      22.6646500, S, bc, S, a, S, c, A, A, A, I, I, I
    197, IC2341, IC2341,     125.9226837,      21.4348793, E, 6, E, 6, S, 0, A, A, A, I, I, I
    198, UGC04386, UGC04386,     126.0068283,      21.0271702, S, bc, S, ab, S, c, AB, A, AB, I, I, I
    199, IC2361, IC2361,     126.4354095,      27.8745708, S, bc, S, a, S, d, A, A, AB, I, I, I
    200, UGC04405, UGC04405,     126.6370163,      23.1927509, S, ab, S, a, S, c, A, A, B, I, I, I
    201, NGC2592, NGC2592,     126.7835464,      25.9703197, E, 4, E, 1, S, 0, A, A, AB, I, I, I
    202, UGC04416, UGC04416,     126.8199692,      22.8775806, S, bc, S, b, S, d, B, B, B, I, I, I
    203, NGC2596, NGC2596,     126.8604889,      17.2840805, S, bc, S, b, S, bc, A, A, A, I, I, I
    204, NGC2595, NGC2595,     126.9250870,      21.4790993, S, c, S, bc, S, c, AB, A, B, I, I, M
    205, UGC04425, UGC04425,     127.0599289,      28.0573101, S, c, S, bc, S, d, B, B, B, I, I, I
    206, NGC2598, NGC2598,     127.5105133,      21.4886494, S, ab, S, a, S, b, AB, A, B, I, I, I
    207, UGC04464, UGC04464,     128.2508392,      26.0140305, S, c, S, bc, S, cd, B, B, B, I, I, I
    208, UGC04461, UGC04461,     128.3444672,      52.5322685, S, bc, S, b, S, cd, A, A, A, I, I, I
    209, NGC2604, NGC2604,     128.3464050,      29.5388107, S, d, S, cd, I, r, B, B, B, I, I, I
    210, UGC04468, UGC04468,     128.3781891,      41.5254707, E, 7, E, 5, S, 0, A, A, A, I, I, I
    211, UGC04505, UGC04505,     129.0485992,      50.4189911, S, b, S, 0, S, cd, A, A, AB, I, I, I
    212, NGC2620, NGC2620,     129.3675842,      24.9467201, S, ab, S, a, S, c, AB, A, B, I, I, I
    213, NGC2623, NGC2623,     129.6000366,      25.7545300, S, cd, E, 6, I, r, AB, A, B, M, M, M
    214, UGC04515, UGC04515,     130.0394592,      52.4559898, S, b, S, ab, S, b, B, B, B, I, I, I
    215, UGC04532, UGC04532,     130.4219055,      18.8599300, S, cd, S, bc, S, d, A, A, AB, I, I, I
    216, NGC2638, NGC2638,     130.6073608,      37.2210388, S, b, S, 0a, S, d, A, A, B, I, I, I
    217, UGC04548, UGC04548,     130.7814331,      18.2226009, S, bc, S, a, S, d, AB, A, B, I, I, I
    218, UGC04550, UGC04550,     130.8163452,      13.0858002, S, b, S, b, S, bc, AB, A, B, I, I, I
    219, NGC2639, NGC2639,     130.9086151,      50.2055397, S, a, S, a, S, b, A, A, AB, I, I, I
    220, UGC04546, UGC04546,     130.9638824,      51.9911995, S, a, S, a, S, ab, AB, A, B, I, I, M
    221, UGC04551, UGC04551,     131.0246582,      49.7938690, S, 0, S, 0, S, 0a, A, A, AB, I, I, I
    222, UGC04559, UGC04559,     131.0317078,      30.1191406, S, ab, S, a, S, bc, A, A, AB, I, I, I
    223, IC2393, IC2393,     131.7049561,      28.1713104, E, 3, E, 2, E, 5, A, A, A, I, I, I
    224, UGC04587, UGC04587,     131.8447113,      49.5587807, E, 7, E, 4, S, 0a, A, A, B, I, I, I
    225, IC2407, IC2407,     132.0381165,      17.6114693, S, bc, S, b, S, cd, A, A, A, I, I, I
    226, UGC04659, UGC04659,     133.6688995,      47.1048889, S, dm, S, cd, I, r, A, A, AB, I, I, I
    227, NGC2692, NGC2692,     134.2417145,      52.0659485, S, a, S, a, S, b, B, B, B, I, I, I
    228, NGC2693, NGC2693,     134.2469635,      51.3474312, E, 3, E, 1, E, 3, A, A, A, I, I, I
    229, NGC2710, NGC2710,     134.9517212,      55.7062302, S, c, S, b, S, d, B, B, B, I, I, I
    230, NGC2719, NGC2719,     135.0654602,      35.7276306, S, d, S, cd, S, m, A, A, AB, M, M, M
    231, UGC04722, UGC04722,     135.1005402,      25.6147404, S, dm, S, d, I, r, A, A, AB, I, I, M
    232, NGC2730, NGC2730,     135.5659332,      16.8382893, S, cd, S, c, S, d, B, AB, B, I, I, M
    233, NGC2735, NGC2735,     135.6610870,      25.9345894, S, ab, S, a, S, b, AB, A, AB, M, M, M
    234, NGC2738, NGC2738,     136.0019073,      21.9676094, S, cd, S, bc, S, d, AB, A, B, I, I, I
    235, 2MASXJ09043394+4517323, 2MASXJ09043394+4517323,     136.1410370,      45.2922096, S, c, S, ab, S, d, A, A, AB, I, I, I
    236, UGC04773, UGC04773,     136.5012207,      18.7645702, S, b, S, a, S, cd, AB, A, B, I, I, I
    237, IC2434, IC2434,     136.8168793,      37.2153702, S, bc, S, b, S, bc, B, B, B, I, I, I
    238, NGC2764, NGC2764,     137.0727692,      21.4433403, S, ab, S, 0, S, bc, AB, A, B, M, I, M
    239, UGC04800, UGC04800,     137.3310089,      54.9119492, S, c, S, ab, S, d, B, B, B, I, I, I
    240, NGC2742A, NGC2742A,     137.4919891,      62.2473602, S, b, S, ab, S, b, AB, A, B, M, I, M
    241, NGC2769, NGC2769,     137.6340179,      50.4332695, S, ab, S, a, S, bc, AB, A, B, I, I, I
    242, NGC2776, NGC2776,     138.0605164,      44.9548492, S, bc, S, a, S, c, A, A, AB, I, I, I
    243, NGC2778, NGC2778,     138.1015472,      35.0275307, E, 4, E, 2, S, 0, A, A, A, I, I, I
    244, UGC04845, UGC04845,     138.1077728,       9.9555197, S, cd, S, c, S, cd, B, B, B, I, I, I
    245, UGC04851, UGC04851,     138.3578491,      52.9813118, E, 6, E, 3, S, 0, A, A, A, I, I, I
    246, NGC2783, NGC2783,     138.4144592,      29.9929600, E, 6, E, 3, S, 0, A, A, A, M, I, M
    247, UGC04869, UGC04869,     138.6460266,      30.1415596, S, ab, S, a, S, bc, A, A, AB, I, I, I
    248, NGC2794, NGC2794,     139.0074463,      17.5898209, S, b, S, ab, S, c, A, A, B, I, I, I
    249, NGC2795, NGC2795,     139.0163269,      17.6283703, E, 1, E, 0, E, 3, A, A, A, I, I, I
    250, NGC2796, NGC2796,     139.1743774,      30.9154091, E, 4, E, 1, S, a, A, A, AB, I, I, I
    251, IC2450, IC2450,     139.2720032,      25.4291592, S, d, S, 0, I, r, AB, A, AB, I, I, I
    252, UGC04906, UGC04906,     139.4163055,      52.9929199, S, ab, S, a, S, c, A, A, AB, I, I, I
    253, NGC2800, NGC2800,     139.6467285,      52.5144386, E, 2, E, 0, S, 0, A, A, A, I, I, I
    254, UGC04926, UGC04926,     139.6484070,      34.5532188, S, b, S, a, S, cd, A, A, B, I, I, M
    255, CGCG151-054, CGCG151-054,     139.6981506,      27.9562702, E, 5, E, 1, S, d, A, A, A, M, M, M
    256, UGC04938, UGC04938,     139.7948151,      20.2429600, S, b, S, a, S, c, B, AB, B, I, I, I
    257, NGC2826, NGC2826,     139.8506927,      33.6240005, S, a, S, 0, S, b, AB, A, B, I, I, I
    258, NGC2832, NGC2832,     139.9452667,      33.7497406, E, 4, E, 3, E, 6, A, A, A, M, M, M
    259, IC2461, IC2461,     139.9917755,      37.1912613, S, ab, S, a, S, b, AB, A, AB, I, I, I
    260, NGC2805, NGC2805,     140.0849304,      64.1029663, S, c, S, b, S, cd, A, A, A, I, I, I
    261, UGC04958, UGC04958,     140.2610168,      49.6022911, S, b, S, b, S, bc, AB, A, B, I, I, I
    262, UGC04970, UGC04970,     140.4398499,      39.5247993, S, b, S, 0, S, m, A, A, AB, I, I, I
    263, UGC04982, UGC04982,     140.7628784,      44.5549393, S, c, S, a, S, d, A, A, A, I, I, I
    264, NGC2854, NGC2854,     141.0117798,      49.2038116, S, bc, S, b, S, c, B, B, B, I, I, I
    265, NGC2860, NGC2860,     141.2217102,      41.0601807, S, ab, S, a, S, bc, B, B, B, I, I, I
    266, NGC2872, NGC2872,     141.4272308,      11.4321404, E, 3, E, 1, E, 4, A, A, A, I, I, M
    267, NGC2874, NGC2874,     141.4481812,      11.4282198, S, bc, S, b, S, cd, B, AB, B, I, I, M
    268, UGC05020, UGC05020,     141.5062103,      34.6534500, S, cd, S, c, S, d, A, A, A, I, I, I
    269, NGC2882, NGC2882,     141.6493225,       7.9544501, S, bc, S, b, S, c, A, A, AB, I, I, I
    270, 2MASXJ09283754+3832213, 2MASXJ09283754+3832213,     142.1564636,      38.5392189, S, dm, S, c, I, r, AB, A, AB, I, I, I
    271, NGC2894, NGC2894,     142.3760376,       7.7188101, S, a, S, 0a, S, a, A, A, B, I, I, I
    272, NGC2880, NGC2880,     142.3940277,      62.4905701, E, 7, E, 3, S, 0, AB, A, B, I, I, I
    273, IC2487, IC2487,     142.5381927,      20.0908508, S, c, S, b, S, cd, AB, A, B, I, I, I
    274, IC0540, IC0540,     142.5430756,       7.9027500, S, ab, S, a, S, c, AB, A, AB, I, I, I
    275, NGC2906, NGC2906,     143.0259094,       8.4417696, S, bc, S, b, S, bc, A, A, B, I, I, I
    276, NGC2919, NGC2919,     143.6979980,      10.2837095, S, c, S, b, S, d, AB, A, B, I, I, I
    277, NGC2916, NGC2916,     143.7400055,      21.7052593, S, bc, S, b, S, c, A, A, B, I, I, I
    278, UGC05108, UGC05108,     143.8594971,      29.8126202, S, b, S, a, S, cd, B, B, B, I, I, I
    279, NGC2918, NGC2918,     143.9335022,      31.7054691, E, 6, E, 4, S, 0, A, A, A, I, I, I
    280, UGC05111, UGC05111,     144.2189789,      66.7882996, S, b, S, a, S, cd, AB, A, B, I, I, I
    281, UGC05113, UGC05113,     144.2378387,      66.5486679, S, 0a, S, 0, S, a, AB, A, B, I, I, I
    282, NGC2927, NGC2927,     144.3133087,      23.5906105, S, bc, S, b, S, cd, B, B, B, I, I, M
    283, NGC2929, NGC2929,     144.3742981,      23.1616096, S, c, S, bc, S, cd, AB, A, B, I, I, I
    284, NGC2939, NGC2939,     144.5328827,       9.5239096, S, bc, S, ab, S, cd, A, A, AB, I, I, I
    285, NGC2943, NGC2943,     144.6369476,      17.0312996, E, 5, E, 2, E, 7, A, A, A, I, I, I
    286, NGC2942, NGC2942,     144.7831726,      34.0063210, S, c, S, bc, S, cd, AB, A, B, I, I, I
    287, UGC05145, UGC05145,     144.8946991,      48.4219398, S, ab, S, ab, S, ab, A, A, AB, I, I, I
    288, NGC2954, NGC2954,     145.1003723,      14.9226198, E, 5, E, 2, E, 6, A, A, A, I, I, I
    289, UGC05164, UGC05164,     145.2080078,      11.5541496, S, c, S, a, S, m, AB, A, B, M, I, M
    290, UGC05157, UGC05157,     145.2422485,      47.6204491, S, c, S, a, S, m, AB, A, B, I, I, I
    291, NGC2955, NGC2955,     145.3192596,      35.8822594, S, bc, S, a, S, cd, A, A, B, I, I, I
    292, NGC2968, NGC2968,     145.8000183,      31.9286995, S, a, E, 3, S, cd, A, A, AB, I, I, I
    293, NGC2965, NGC2965,     145.8298035,      36.2478218, E, 4, E, 2, S, 0, A, A, A, I, I, M
    294, NGC2959, NGC2959,     146.2873688,      68.5945663, S, ab, S, a, S, c, B, B, B, I, I, I
    295, UGC05215, UGC05215,     146.3099823,       9.1103401, S, bc, S, b, S, cd, AB, A, B, I, I, I
    296, IC0565, IC0565,     146.9601440,      15.8520403, S, ab, S, a, S, b, AB, A, AB, M, I, M
    297, UGC05244, UGC05244,     147.1990662,      64.1669083, S, bc, S, a, S, d, A, A, AB, I, I, I
    298, UGC05267, UGC05267,     147.4702911,       9.0957603, S, b, S, a, S, cd, A, A, AB, I, I, I
    299, NGC3021, NGC3021,     147.7381287,      33.5536194, S, bc, S, b, S, cd, AB, A, B, I, I, I
    300, UGC05315, UGC05315,     148.5608215,      37.2988586, S, c, S, a, S, m, A, A, AB, I, I, I
    301, UGC05320, UGC05320,     148.5740509,      23.2874794, S, bc, S, b, S, c, B, B, B, I, I, I
    302, NGC3053, NGC3053,     148.8900452,      16.4328594, S, b, S, a, S, c, AB, A, B, I, I, I
    303, NGC3043, NGC3043,     149.0617371,      59.3071709, S, c, S, b, S, d, AB, A, B, I, I, I
    304, NGC3060, NGC3060,     149.0798645,      16.8311901, S, ab, S, a, S, b, AB, A, B, I, I, I
    305, NGC3070, NGC3070,     149.5289307,      10.3597803, E, 2, E, 0, E, 3, A, A, A, I, I, I
    306, UGC05358, UGC05358,     149.6963959,      11.3886995, S, d, S, cd, S, d, B, AB, B, I, I, I
    307, UGC05359, UGC05359,     149.7151947,      19.2149792, S, b, S, a, S, c, B, A, B, I, I, I
    308, NGC3075, NGC3075,     149.7344971,      14.4187803, S, cd, S, c, S, d, A, A, B, I, I, I
    309, UGC05396, UGC05396,     150.4186859,      10.7564297, S, bc, S, b, S, c, AB, A, B, I, I, I
    310, SDSSJ100141.02+371447.4, SDSSJ100141.02+371447.4,     150.4214935,      37.2476883, S, m, S, c, I, r, AB, A, AB, I, I, I
    311, NGC3106, NGC3106,     151.0218811,      31.1854591, S, ab, S, 0, I, r, A, A, A, I, I, I
    312, NGC3057, NGC3057,     151.4146271,      80.2866669, S, dm, S, c, I, r, B, B, B, I, I, I
    313, UGC05481, UGC05481,     152.4643860,      30.3208694, S, b, S, a, S, cd, A, A, AB, I, I, I
    314, UGC05498NED01, UGC05498NED01,     153.0152435,      23.0854397, S, a, S, a, S, b, A, A, AB, M, I, M
    315, UGC05499, UGC05499,     153.0734863,      27.8620605, S, bc, S, b, S, c, AB, A, B, I, I, I
    316, IC0598, IC0598,     153.2023621,      43.1455307, S, 0a, S, 0, S, a, A, A, A, I, I, I
    317, NGC3153, NGC3153,     153.2104645,      12.6665897, S, d, S, cd, S, m, B, AB, B, I, I, I
    318, NGC3158, NGC3158,     153.4604950,      38.7649002, E, 3, E, 2, E, 6, A, A, A, I, I, M
    319, NGC3160, NGC3160,     153.4796448,      38.8429298, S, ab, S, ab, S, ab, AB, A, AB, I, I, I
    320, UGC05520, UGC05520,     153.7518005,      65.1399231, S, cd, S, c, S, d, B, B, B, I, I, I
    321, UGC05529, UGC05529,     153.7661896,      21.1741791, S, c, S, b, S, cd, AB, A, B, I, I, I
    322, NGC3179, NGC3179,     154.4883575,      41.1142998, S, ab, S, 0, S, cd, B, A, B, I, I, I
    323, NGC3182, NGC3182,     154.8876343,      58.2057304, E, 7, E, 4, S, a, A, A, A, I, I, I
    324, NGC3209, NGC3209,     155.1600800,      25.5050602, E, 4, E, 1, E, 7, A, A, A, I, I, I
    325, UGC05597, UGC05597,     155.4690857,      23.8608303, S, ab, E, 7, S, cd, A, A, AB, I, I, I
    326, UGC05598, UGC05598,     155.5583496,      20.5894108, S, b, S, a, S, cd, A, A, AB, I, I, I
    327, UGC05604, UGC05604,     155.6696930,      46.2386818, S, c, S, b, S, cd, B, B, B, I, I, I
    328, NGC3230, NGC3230,     155.9331665,      12.5677605, S, 0a, S, 0, S, ab, AB, A, B, I, I, I
    329, UGC05642, UGC05642,     156.4243317,      11.7391195, S, bc, S, ab, S, c, A, A, AB, I, I, I
    330, NGC3237, NGC3237,     156.4304047,      39.6463699, S, 0, S, 0, S, a, B, A, B, I, I, I
    331, UGC05657, UGC05657,     156.7158203,      41.8885994, S, bc, S, a, S, cd, AB, A, AB, I, I, I
    332, NGC3251, NGC3251,     157.3201447,      26.0992298, S, b, S, a, S, bc, AB, A, B, I, I, I
    333, UGC05680, UGC05680,     157.3584137,      60.2955589, S, 0a, S, 0, S, a, A, A, AB, I, I, I
    334, UGC05695, UGC05695,     157.4449310,      13.0181704, S, cd, S, c, S, cd, A, A, AB, I, I, I
    335, UGC05693, UGC05693,     157.4570007,      39.0125694, S, b, S, a, S, c, A, A, AB, I, I, I
    336, UGC05713, UGC05713,     157.9120483,      25.9839096, S, b, S, a, S, bc, AB, A, B, I, I, I
    337, UGC05727, UGC05727,     158.3451691,      64.5016327, S, cd, S, b, S, d, A, A, AB, I, I, I
    338, UGC05760, UGC05760,     159.0887909,      13.7114801, S, c, S, a, S, m, A, A, AB, I, I, I
    339, NGC3300, NGC3300,     159.1601715,      14.1710997, S, 0a, S, 0, S, a, B, B, B, I, I, I
    340, NGC3303, NGC3303,     159.2503662,      18.1358891, S, 0a, S, a, S, ab, AB, A, B, M, M, M
    341, UGC05771, UGC05771,     159.3305817,      43.5875893, E, 6, E, 4, S, 0, A, A, A, I, I, I
    342, NGC3304, NGC3304,     159.4079590,      37.4556389, S, ab, S, a, S, b, AB, A, B, I, I, I
    343, NGC3320, NGC3320,     159.9020996,      47.3979111, S, cd, S, c, S, d, AB, A, B, I, I, I
    344, NGC3332, NGC3332,     160.1182251,       9.1825504, E, 4, E, 1, S, 0, A, A, A, I, I, M
    345, NGC3334, NGC3334,     160.3799744,      37.3128395, E, 1, E, 0, S, 0, A, A, A, I, I, I
    346, UGC05820, UGC05820,     160.8713989,      80.8911438, S, bc, S, b, S, cd, A, A, AB, I, I, I
    347, NGC3352, NGC3352,     161.0622101,      22.3711796, E, 6, E, 4, S, 0, A, A, A, I, I, I
    348, UGC05855, UGC05855,     161.1539459,      26.1816902, S, bc, S, b, S, d, AB, A, B, I, I, I
    349, UGC05859, UGC05859,     161.2616882,      43.7047310, S, a, S, 0, S, bc, B, B, B, I, I, I
    350, NGC3363, NGC3363,     161.2893982,      22.0784893, S, bc, S, b, S, c, A, A, AB, I, I, I
    351, UGC05894, UGC05894,     161.9140320,      26.2948208, S, bc, S, b, S, cd, B, B, B, I, I, I
    352, IC0642, IC0642,     162.0338440,      18.1886902, E, 6, E, 0, S, 0, A, A, A, I, I, I
    353, NGC3381, NGC3381,     162.1034088,      34.7114105, S, d, S, cd, S, d, B, B, B, I, I, I
    354, UGC05924, UGC05924,     162.3005524,      22.0159798, S, ab, S, a, S, b, AB, A, B, I, I, I
    355, NGC3395, NGC3395,     162.4582367,      32.9800987, S, cd, S, b, S, dm, AB, A, B, M, I, M
    356, UGC05957, UGC05957,     162.7947845,      20.1704292, S, bc, S, a, S, dm, AB, A, AB, I, I, I
    357, NGC3419A, NGC3419A,     162.8330536,      14.0234404, S, c, S, ab, S, cd, A, A, AB, I, I, I
    358, NGC3426, NGC3426,     162.9239502,      18.4808197, E, 7, E, 3, S, 0, A, A, A, I, I, I
    359, NGC3415, NGC3415,     162.9274750,      43.7126198, S, a, S, 0, S, b, AB, A, B, I, I, I
    360, NGC3406NED01, NGC3406NED01,     162.9317932,      51.0221596, S, 0, S, 0a, S, ab, A, A, AB, M, M, M
    361, UGC05990, UGC05990,     163.1597443,      34.4831390, S, c, S, ab, S, d, A, A, AB, I, I, I
    362, NGC3440, NGC3440,     163.4561920,      57.1186600, S, d, S, cd, S, m, A, A, AB, I, I, I
    363, NGC3462, NGC3462,     163.8377228,       7.6967502, S, 0, S, 0, S, 0, AB, A, B, I, I, M
    364, UGC06036, UGC06036,     163.9802551,      36.8615189, S, a, S, a, S, ab, A, A, A, I, I, I
    365, NGC3468, NGC3468,     164.3798676,      40.9461517, S, 0, E, 7, S, 0, AB, A, B, I, I, M
    366, UGC06062, UGC06062,     164.6565247,       9.0504503, S, 0a, S, 0, S, a, B, B, B, I, I, I
    367, UGC06063, UGC06063,     164.6902924,      25.1409302, S, bc, S, a, S, cd, AB, A, AB, I, I, I
    368, NGC3471, NGC3471,     164.7874908,      61.5306702, S, b, S, a, S, cd, AB, A, B, I, I, I
    369, NGC3488, NGC3488,     165.3483734,      57.6776390, S, c, S, c, S, cd, AB, A, B, I, I, I
    370, UGC06104, UGC06104,     165.4623413,      16.6069508, S, cd, S, c, S, d, A, A, AB, I, I, I
    371, UGC06106, UGC06106,     165.5466461,      45.8889809, S, b, S, b, S, c, B, B, B, I, I, I
    372, UGC06136, UGC06136,     166.1529388,      45.9852791, S, c, S, b, S, d, AB, A, B, M, M, M
    373, UGC06148, UGC06148,     166.4920044,      36.4071198, S, a, S, a, S, ab, A, A, B, I, I, I
    374, UGC06176, UGC06176,     166.8528442,      21.6570797, S, a, S, 0, S, ab, AB, A, B, I, I, I
    375, NGC3540, NGC3540,     167.3170013,      36.0210800, S, 0, S, 0, S, 0a, B, B, B, I, I, I
    376, UGC06199, UGC06199,     167.4656525,      62.2918396, S, b, S, ab, S, c, AB, A, B, I, I, I
    377, UGC06207, UGC06207,     167.4768982,      24.2569294, S, c, S, b, S, cd, AB, A, B, M, M, M
    378, NGC3547, NGC3547,     167.4830933,      10.7208405, S, cd, S, c, S, m, AB, A, B, I, I, M
    379, NGC3543, NGC3543,     167.7352295,      61.3470306, S, c, S, a, S, m, A, A, AB, I, I, I
    380, UGC06219, UGC06219,     167.7382812,      19.1827602, S, ab, S, a, S, b, A, A, AB, I, I, M
    381, IC0674, IC0674,     167.7765045,      43.6329994, S, ab, S, a, S, b, B, A, B, I, I, I
    382, NGC3561, NGC3561,     167.8049622,      28.6963997, E, 5, E, 0, S, a, AB, A, B, M, I, M
    383, UGC06256, UGC06256,     168.4845276,      65.1775513, S, bc, S, ab, S, d, A, A, AB, I, I, I
    384, IC0677, IC0677,     168.4853973,      12.3010702, S, c, S, bc, S, cd, A, A, AB, I, I, I
    385, UGC06273, UGC06273,     168.7135468,      35.5022583, S, b, S, a, S, bc, A, A, AB, I, I, M
    386, UGC06312, UGC06312,     169.5008087,       7.8448901, S, ab, S, a, S, bc, A, A, AB, I, I, I
    387, NGC3615, NGC3615,     169.5277252,      23.3973198, E, 5, E, 3, E, 7, A, A, A, I, I, I
    388, NGC3614, NGC3614,     169.5888824,      45.7481689, S, bc, S, a, S, c, AB, A, B, I, I, I
    389, NGC3610, NGC3610,     169.6052856,      58.7862511, E, 6, E, 3, S, 0, A, A, A, I, I, I
    390, UGC06332, UGC06332,     169.8192291,      20.8135509, S, a, S, 0, S, b, B, A, B, I, I, I
    391, NGC3619, NGC3619,     169.8398132,      57.7578087, S, 0a, E, 0, S, a, A, A, A, I, I, M
    392, UGC06336, UGC06336,     169.9141998,      24.9295406, S, ab, S, a, S, bc, AB, A, AB, I, I, I
    393, NGC3625, NGC3625,     170.1305542,      57.7814102, S, c, S, b, S, d, B, B, B, I, I, I
    394, NGC3629, NGC3629,     170.1325226,      26.9633598, S, cd, S, c, S, d, AB, A, AB, I, I, I
    395, UGC06355, UGC06355,     170.1663055,      31.2219696, S, d, S, c, S, m, A, A, AB, I, I, I
    396, CGCG126-035, CGCG126-035,     170.2512970,      24.3033504, S, 0a, E, 5, S, d, AB, A, B, I, I, I
    397, UGC06380, UGC06380,     170.5093842,      50.5937195, S, b, S, a, S, c, A, A, B, I, I, I
    398, UGC06383, UGC06383,     170.5108643,      42.8192596, S, cd, S, b, S, m, A, A, AB, I, I, I
    399, NGC3649, NGC3649,     170.5614319,      20.2084293, S, ab, S, 0, S, cd, B, B, B, I, I, I
    400, NGC3642, NGC3642,     170.5745544,      59.0745201, S, b, S, a, S, c, A, A, A, I, I, I
    401, IC2763, IC2763,     170.5773163,      13.0650501, S, cd, S, bc, S, d, A, A, AB, I, I, I
    402, NGC3648, NGC3648,     170.6312866,      39.8768806, E, 7, E, 5, S, 0, A, A, AB, I, I, I
    403, NGC3650, NGC3650,     170.6474609,      20.7039204, S, a, S, a, S, a, AB, A, AB, I, I, I
    404, NGC3652, NGC3652,     170.6626129,      37.7651100, S, c, S, bc, S, d, B, B, B, I, I, I
    405, UGC06397, UGC06397,     170.7587891,      34.4976997, S, b, S, a, S, c, AB, A, B, I, I, I
    406, NGC3656, NGC3656,     170.9110260,      53.8421288, S, a, S, a, S, ab, AB, A, AB, M, I, M
    407, UGC06414, UGC06414,     171.0214081,      24.6154404, S, b, S, a, S, c, AB, A, AB, I, I, I
    408, NGC3668, NGC3668,     171.3768768,      63.4463005, S, b, S, a, S, bc, B, B, B, I, I, I
    409, UGC06433, UGC06433,     171.3825531,      38.0605812, S, d, S, bc, I, r, AB, A, B, I, I, M
    410, NGC3674, NGC3674,     171.6108398,      57.0483589, S, 0, E, 6, S, 0a, A, A, AB, I, I, I
    411, UGC06455, UGC06455,     171.8412933,      40.0130501, S, cd, S, c, S, d, AB, A, B, I, I, I
    412, NGC3683, NGC3683,     171.8827057,      56.8770485, S, b, S, a, S, d, A, A, AB, I, I, I
    413, NGC3682, NGC3682,     171.9216614,      66.5898514, S, a, S, a, S, ab, A, A, B, I, I, I
    414, NGC3687, NGC3687,     172.0025177,      29.5110493, S, b, S, a, S, c, B, B, B, I, I, I
    415, NGC3697, NGC3697,     172.2098846,      20.7950096, S, b, S, b, S, b, B, AB, B, I, I, I
